Name=0523_01_02,05/23/2002 17:02:51,Fs=10kHz Spont,aneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T(ms),CH1(mV),CH2(mV),CH3(mV),CH4(mV),CH5(mV),CH6(mV),CH7(mV),CH8(mV),CH9(mV),CH10(mV),CH11(mV),CH12(mV),CH13(mV),CH14(mV),CH15(mV),CH16(mV),CH17(mV),CH18(mV),CH19(mV),CH20(mV),CH21(mV),CH22(mV),CH23(mV),CH24(mV),CH25(mV),CH26(mV),CH27(mV),CH28(mV),CH29(mV),CH30(mV),CH31(mV),CH32(mV),CH33(mV),CH34(mV),CH35(mV),CH36(mV),CH37(mV),CH38(mV),CH39(mV),CH40(mV),CH41(mV),CH42(mV),CH43(mV),CH44(mV),CH45(mV),CH46(mV),CH47(mV),CH48(mV),CH49(mV),CH50(mV),CH51(mV),CH52(mV),CH53(mV),CH54(mV),CH55(mV),CH56(mV),CH57(mV),CH58(mV),CH59(mV),CH60(mV),CH61(mV),CH62(mV),CH63(mV),CH64(mV)
1857.6,-0.085570258,-0.00012193,-0.046751119,-0.130486358,-0.341780904,-0.034543119,-0.076209136,-0.054754384,0.025295368,-0.008884632,-0.007324,-0.022053172,-0.04406693,-0.057914735,-0.050671579,-0.071042861,0.039903281,-0.005763368,-0.050073487,0.005643109,-0.022975298,-0.030299298,-0.04162493,-0.066840126,-0.21008293,-0.06191604,-0.192313666,-0.111786752,-0.027017017,-0.041666017,-0.002521844,0,-0.023015384,0.064397454,-0.355886993,-0.019490914,0.041462914,0.057874649,-0.014648,0.042384368,0.061714265,0.070000805,-0.017889523,-0.122911281,-0.110105861,-0.07176254,0.101657632,0.201876891,0.034098828,0.163331811,0.283922351,0.179864477,0.042304195,-0.529785,0.100978368,0.008326298,0.001762735,0.026774828,0.091092437,0.101657632,0.132038103,0.032700212,-0.003080179,-0.005602351
1857.7,-0.085497503,-0.002490172,-0.048973848,-0.134713543,-0.342767762,-0.041648848,-0.068569854,-0.044850954,0.039902947,-0.011366053,-0.007324,-0.022004669,-0.031787172,-0.052950894,-0.038335232,-0.066015344,0.042328113,-0.000839947,-0.049814795,0.010558444,-0.020420119,-0.030186119,-0.046435172,-0.06189245,-0.188037172,-0.061875616,-0.194601066,-0.118932901,-0.026920007,-0.039128007,-0.014680338,0,-0.020436954,0.064332781,-0.348409397,-0.019515166,0.034163166,0.04805206,-0.014648,0.035019947,0.071561106,0.055343722,-0.008132609,-0.135102113,-0.122167344,-0.069232616,0.077284053,0.189637556,0.031706331,0.175684325,0.29374494,0.126145391,0.008133278,-0.461426,0.113144947,0.022862119,0.013888894,0.046354331,0.093565775,0.101698053,0.134357841,0.025287285,-0.005626272,-0.01542394
1857.8,-0.087866748,0.002465586,-0.038989576,-0.119410728,-0.329105619,-0.029223576,-0.060929573,-0.052037523,0.034980526,-0.011406474,-0.009765,-0.024398166,-0.041479414,-0.052870053,-0.050412884,-0.065869828,0.034987944,-0.003241526,-0.056880103,0.000824778,-0.02274894,-0.03007294,-0.048804414,-0.069151775,-0.173316414,-0.064277192,-0.182240467,-0.11143105,-0.024381997,-0.031705997,-0.009749831,0,-0.017857523,0.049620109,-0.333607801,-0.029305417,0.026863417,0.03823047,-0.014648,0.027655526,0.061875947,0.043128639,0.006508305,-0.135085944,-0.134228828,-0.061819692,0.082207474,0.206695222,0.034195834,0.188036838,0.30112553,0.062660305,-0.018714639,-0.395508,0.117987526,0.02274894,0.011366053,0.036636834,0.093598113,0.106621474,0.146443579,0.032522358,-0.000848364,-0.00327353
1857.9,-0.078027993,-0.002344656,-0.036330305,-0.123638914,-0.322767477,-0.014357305,-0.053290291,-0.049459093,0.054471106,-0.001681894,-0.004882,-0.017025662,-0.038965656,-0.052789212,-0.045400536,-0.058399311,0.037412775,-0.008084106,-0.049297411,-0.001584887,-0.027518762,-0.039725762,-0.048731656,-0.076411099,-0.153711656,-0.064236768,-0.179645868,-0.113695199,-0.026725987,-0.031608987,-0.004818325,0,-0.020162093,0.064203437,-0.301715205,-0.026887669,0.029328669,0.045497881,-0.017089,0.022732106,0.061956788,0.006499556,0.004058219,-0.135069775,-0.143849311,-0.059288768,0.048067894,0.184689887,0.041568338,0.205272351,0.313389119,0.035797219,0.003266444,-0.317383,0.135037106,0.025076762,0.006402212,0.036685338,0.10583745,0.123751894,0.158529318,0.03243343,0.001487543,-0.008213119
1858,-0.080396238,-0.004712897,-0.040995033,-0.127867099,-0.331077334,-0.031229033,-0.06518201,-0.054204662,0.049547685,-0.006605315,-0.007324,-0.016977159,-0.034009897,-0.057591371,-0.037947189,-0.065578795,0.032514606,-0.010484685,-0.049038719,0.000889447,-0.027405583,-0.032288583,-0.048658897,-0.069022424,-0.138990897,-0.064196344,-0.179492268,-0.111075348,-0.014421977,-0.029070977,0.000113182,0,-0.020024662,0.049490765,-0.277147609,-0.024470921,0.017145921,0.047882291,-0.009765,0.032457685,0.084010629,-0.010598526,0.023582132,-0.100874606,-0.138820795,-0.049434844,0.023694315,0.160243553,0.041616841,0.212741864,0.313445709,0.011374132,0.022805526,-0.270996,0.144762685,0.022522583,0.003880371,0.039175841,0.113193788,0.140881315,0.177939056,0.037227503,0.00382445,-0.003386709
1858.1,-0.075441483,-0.009523139,-0.050541762,-0.127212285,-0.336947192,-0.033451762,-0.062425728,-0.051625232,0.044624265,-0.016410735,-0.004882,-0.029135656,-0.038820139,-0.05751053,-0.047583841,-0.060550278,0.027615437,-0.010444265,-0.053663026,0.000921781,-0.022409404,-0.041940404,-0.043703139,-0.071398748,-0.136476139,-0.066596921,-0.186662669,-0.118221497,-0.021648967,-0.028973967,0.000161689,0,-0.010121232,0.059192093,-0.257463013,-0.022053172,0.017170172,0.045384702,-0.009765,0.022651265,0.07920847,-0.059434609,0.016249046,-0.100858437,-0.148441278,-0.054227921,-0.029976265,0.094293219,0.048989344,0.225094377,0.328150298,-0.017929954,0.047227609,-0.219726,0.174019265,0.029733404,0.00624053,0.044107344,0.130316126,0.158011735,0.197349795,0.039579576,-0.001163642,-0.008326298
1858.2,-0.075368728,-0.011892381,-0.04544149,-0.11923247,-0.32084305,-0.02346749,-0.057227447,-0.044163801,0.073880844,-0.001803156,0.004883,-0.011997152,-0.036306381,-0.042780689,-0.032805493,-0.053080762,0.032482268,-0.017727844,-0.053404334,0.005837116,-0.014972225,-0.024737225,-0.036306381,-0.061569073,-0.131521381,-0.076322497,-0.19627507,-0.120485646,-0.031317957,-0.041083957,-0.007113805,0,-0.007542801,0.064009421,-0.245102417,-0.019636424,0.017194424,0.042886113,0.002442,0.029934844,0.086613311,-0.105829692,0.03333096,-0.073986268,-0.145853762,-0.054138997,-0.086087844,0.047873884,0.049037848,0.242329891,0.345296887,-0.06432504,0.030145692,-0.175781,0.200833844,0.027178225,0.008601689,0.044155848,0.149879464,0.189791156,0.219200533,0.049256649,0.006055265,-0.008382887
1858.3,-0.070412974,-0.011819623,-0.035457219,-0.123460656,-0.326711907,-0.033015219,-0.059353166,-0.051350371,0.068957424,-0.001843576,-0.007324,-0.016831649,-0.038674623,-0.047582848,-0.042442146,-0.062700245,0.039790099,-0.015246424,-0.053145642,0.00098645,-0.019741046,-0.027066046,-0.036233623,-0.059062397,-0.116799623,-0.059192073,-0.17903147,-0.110541795,-0.023896947,-0.033662947,-0.014389298,0,-0.004963371,0.066386748,-0.227858821,-0.019660675,0.009894675,0.050154523,0.002442,0.022570424,0.074487152,-0.140016775,0.047971874,-0.037349099,-0.131060245,-0.041843073,-0.127551424,0.03075155,0.049086351,0.257124404,0.335587477,-0.108278126,-0.008908225,-0.13916,0.230090424,0.039272046,0.010961848,0.058852351,0.169443801,0.197155576,0.211755272,0.044284722,-0.001373828,-0.008439477
1858.4,-0.070340219,-0.019070864,-0.047445947,-0.127688841,-0.332581765,-0.037679947,-0.071244884,-0.05365494,0.076242003,-0.006766997,-0.009765,-0.016783146,-0.036160864,-0.045061007,-0.034988798,-0.057671728,0.03977393,-0.012764003,-0.04556195,0.005901785,-0.022069868,-0.031835868,-0.045925864,-0.061439722,-0.116726864,-0.064034649,-0.176436871,-0.103039944,-0.026240937,-0.033565937,-0.009458791,0,-0.00482594,0.063880076,-0.213057225,-0.022125927,0.009918927,0.045214934,0.004883,0.039620003,0.084333993,-0.161997858,0.067494788,-0.00803593,-0.123589728,-0.034430149,-0.107980003,0.020954215,0.049134854,0.284124917,0.257519066,-0.135142212,-0.035756142,-0.08789,0.269112003,0.041600868,0.015764007,0.044252854,0.179241139,0.216726997,0.19454401,0.039312795,0.003404079,-0.010938066
1858.5,-0.070267464,-0.016556106,-0.047227675,-0.122151026,-0.323801623,-0.030137675,-0.063605603,-0.04375151,0.076201583,-0.001924417,-0.004882,-0.014292642,-0.031205106,-0.049863166,-0.04218345,-0.064851212,0.034874762,-0.017606583,-0.050186258,-0.001390881,-0.019514689,-0.034163689,-0.043412106,-0.056492046,-0.106889106,-0.056670225,-0.168958272,-0.105303093,-0.026143927,-0.028585927,0.000355715,0,-0.00468851,0.054050404,-0.200696629,-0.024592179,0.005060179,0.040275344,0.014649,0.042020583,0.079531834,-0.16200594,0.082134702,0.021277238,-0.111237212,-0.034341225,-0.090849583,0.013597881,0.058949358,0.32089143,0.074470656,-0.113177298,-0.03330606,-0.043945,0.286161583,0.034163689,0.013242166,0.051625358,0.206129477,0.231415417,0.155360748,0.031899868,-0.001584013,-0.008552656
1858.6,-0.055545709,-0.006718348,-0.039685404,-0.119055212,-0.31502248,-0.034801404,-0.065732321,-0.041173079,0.081043162,-0.001964838,-0.002441,-0.016686139,-0.033573348,-0.044899325,-0.037171103,-0.057380695,0.032417593,-0.015125162,-0.052369566,0.005966454,-0.01940151,-0.02672651,-0.036015348,-0.058868371,-0.094609348,-0.051746801,-0.154156672,-0.100243242,-0.018722917,-0.016281917,0.005287222,0,-0.009434079,0.041778732,-0.190777033,-0.01729243,0.00264343,0.030452755,0.012207,0.039539162,0.072288675,-0.157131023,0.091892616,0.043265407,-0.101326695,-0.022045301,-0.076161162,0.011123546,0.071204861,0.357657944,-0.201351755,-0.093654384,-0.038180977,-0.002441,0.261707162,0.01696051,0.018043325,0.073645861,0.240341815,0.221690838,0.113735487,0.02204594,0.005634894,-0.011051245
1858.7,-0.057914954,0.008003411,-0.037025132,-0.118400397,-0.313567338,-0.032142132,-0.06541704,-0.045917649,0.071237742,-0.009329258,-0.012207,-0.026402636,-0.040824589,-0.052142483,-0.046807755,-0.067001179,0.025076424,-0.017525742,-0.047227874,0.001115788,-0.016847331,-0.031496331,-0.043266589,-0.063686695,-0.099418589,-0.059030377,-0.163769073,-0.100065391,-0.023508907,-0.033274907,0.000452728,0,-0.009296649,0.03927206,-0.193065437,-0.019757682,-0.002215318,0.035279166,0.007325,0.029732742,0.055279517,-0.171788106,0.05282153,0.038399576,-0.113388179,-0.021956377,-0.056588742,0.001326212,0.068812364,0.401749457,-0.474732166,-0.06924847,-0.050379894,0.014649,0.193307742,0.002198331,0.015521483,0.073694364,0.276995152,0.182668258,0.084317225,0.024398013,0.005529801,-0.001341834
1858.8,-0.052959199,-0.004130831,-0.044131861,-0.112862583,-0.321878195,-0.031923861,-0.052894758,-0.045780219,0.066314321,-0.006928679,-0.004882,-0.011706132,-0.038310831,-0.042295642,-0.036912407,-0.059531662,0.025060255,-0.024810321,-0.059176182,-0.011058877,-0.019175152,-0.033824152,-0.040751831,-0.06606402,-0.104228831,-0.071196954,-0.168497474,-0.12185954,-0.030735897,-0.040501897,-0.016588765,0,-0.001835219,0.036766387,-0.180704841,-0.012457934,-0.004632066,0.037664576,0.009766,0.037017321,0.070008358,-0.159589189,0.033282444,0.035973745,-0.096152662,-0.012101454,-0.044341321,0.003734877,0.068860868,0.43363297,-0.711492576,-0.069256556,-0.072344811,0.019532,0.078521321,-0.002796848,0.032530642,0.095715868,0.32585549,0.097259679,0.054898964,0.021868086,-0.004341291,-0.016046424
1858.9,-0.060210444,-0.011383073,-0.046354589,-0.126855768,-0.310657053,-0.031705589,-0.062344477,-0.055408788,0.073597901,-0.002086099,-0.007324,-0.011657629,-0.040679073,-0.047097801,-0.03678306,-0.056944146,0.032369086,-0.027210901,-0.05891749,-0.001261543,-0.021503974,-0.031269974,-0.040679073,-0.065999344,-0.101715073,-0.06871553,-0.165902874,-0.104591689,-0.025755887,-0.028197887,-0.004333258,0,-0.018787788,0.022053715,-0.175668245,-0.019806185,0.005157185,0.037607987,0.002442,0.027210901,0.057882199,-0.157155272,-0.013112642,0.033548914,-0.096007146,-0.01201253,-0.032093901,0.008585543,0.081116371,0.489930483,-0.843271987,-0.052174642,-0.060129728,0.021973,-0.019176099,0.001971974,0.015359801,0.107971371,0.369832828,0.006968099,0.049894702,0.036427159,0.002878616,-0.011221013
1859,-0.043047689,-0.001544315,-0.031488318,-0.113993954,-0.299435911,-0.026604318,-0.054705195,-0.045505358,0.07111648,-0.01189152,-0.004882,-0.021374126,-0.038165315,-0.04457596,-0.041536712,-0.059240629,0.020145917,-0.02717048,-0.061099798,-0.001229209,-0.021390795,-0.026273795,-0.033282315,-0.056168669,-0.089435315,-0.051585106,-0.151101275,-0.101972838,-0.018334877,-0.018334877,-0.004284752,0,-0.016208358,0.021989043,-0.177955649,-0.019830437,0.000298437,0.035109397,0.002442,0.02472948,0.05552204,-0.140073354,-0.035092728,0.028682083,-0.098302629,-0.002158606,-0.04426048,0.001229209,0.081164874,0.534021997,-0.892043397,-0.069272728,-0.052796646,0.014649,-0.09489952,-0.007906205,0.01771996,0.108019874,0.418693166,-0.05402648,0.03024244,0.041221232,0.010097523,-0.011277603
1859.1,-0.060064934,-0.006354556,-0.045918046,-0.120664139,-0.317512768,-0.028828046,-0.069037914,-0.045367927,0.05398606,-0.00704994,-0.007324,-0.018884623,-0.042975556,-0.049378119,-0.038965364,-0.051771113,0.037218748,-0.01492306,-0.051076106,0.003686126,-0.023718616,-0.028601616,-0.042975556,-0.060986993,-0.089362556,-0.063751682,-0.155829675,-0.106677987,-0.030444868,-0.028003868,-0.004236245,0,-0.011187927,0.019482371,-0.160712053,-0.010088689,-0.002118311,0.042376808,0.007325,0.02957106,0.062926881,-0.113226437,-0.052190815,0.028698252,-0.093275113,-0.011834682,-0.04422006,-0.001245126,0.088537377,0.59276051,-0.857806808,-0.079046815,-0.045464563,0.009766,-0.14865094,-0.005578384,0.020081119,0.125158377,0.465112503,-0.07351706,0.032562179,0.046015305,0.01975743,-0.001568192
1859.2,-0.045344179,0.005925202,-0.031051775,-0.110243325,-0.303850626,-0.023726775,-0.056515632,-0.052555497,0.056386639,-0.009531361,0,-0.016395119,-0.033136798,-0.037090278,-0.036395017,-0.054066596,0.029878579,-0.019765639,-0.058141414,-0.00604654,-0.018722437,-0.026047437,-0.040460798,-0.060922318,-0.091730798,-0.058828258,-0.150794076,-0.106500136,-0.027906858,-0.035230858,-0.004187738,0,-0.003726497,0.019417699,-0.167883457,-0.01987894,-0.01186006,0.015465219,-0.009765,0.022206639,0.043476722,-0.10102752,-0.069288901,0.011624421,-0.090687596,-0.009304758,-0.044179639,-0.00371846,0.105675881,0.658824023,-0.769860219,-0.081495901,-0.03324948,0.012207,-0.190195361,-0.000808563,0.024883278,0.147179881,0.504206841,-0.163808639,0.010468917,0.048367377,0.009887338,-0.011390781
1859.3,-0.040388424,-0.00376704,-0.030833503,-0.11935451,-0.299953483,-0.030832503,-0.051318351,-0.045093066,0.041698219,-0.012012781,-0.012207,-0.021228616,-0.03550604,-0.041891437,-0.028941669,-0.046597079,0.032304411,-0.019725219,-0.048116722,-0.001132205,-0.023492258,-0.033258258,-0.03550604,-0.058415642,-0.07701004,-0.058787834,-0.148198477,-0.098998285,-0.020484848,-0.030250848,-0.011463232,0,-0.003589066,0.026677026,-0.145756861,-0.002813192,0.002813192,0.044705629,0.012207,0.034373219,0.072854563,-0.059531603,-0.052206987,0.021406589,-0.092984079,-0.014098834,-0.056346219,-0.008633795,0.110607384,0.671176536,-0.674588629,-0.059530987,-0.025917397,0.012207,-0.229297781,-0.005804742,0.022360437,0.169200384,0.540860179,-0.324901219,0.007905656,0.05071945,0.012223245,-0.016329371
1859.4,-0.052522669,-0.011019281,-0.037939232,-0.123581695,-0.303381341,-0.030614232,-0.05588507,-0.047397636,0.048981798,-0.009612202,-0.009765,-0.018739113,-0.040315281,-0.041810596,-0.036136321,-0.051334563,0.032288242,-0.014801798,-0.05030003,0.001342129,-0.011172079,-0.018496079,-0.030550281,-0.043702967,-0.067171281,-0.053864411,-0.145603877,-0.091495434,-0.025270838,-0.030153838,-0.013855725,0.002441,-0.001010636,0.021730354,-0.143161265,-0.019927444,-0.004486556,0.04709004,0.004883,0.034332798,0.065610404,-0.020477685,-0.013153073,0.021422758,-0.075748563,-0.004243911,-0.041657798,0.010864871,0.127744887,0.55901805,-0.61105504,-0.035125073,-0.028350315,0.004883,-0.231780202,-0.003475921,0.012514596,0.186338887,0.536010517,-0.473786798,0.000460394,0.057955523,0.017001152,-0.01394496
1859.5,-0.052449914,-0.008504523,-0.03283796,-0.120485881,-0.304368199,-0.03527896,-0.055569788,-0.042377205,0.058707377,-0.009652623,-0.009765,-0.018690609,-0.040242523,-0.041729755,-0.033565974,-0.056071046,0.039596073,-0.019644377,-0.042716338,-0.003508536,-0.023265901,-0.030590901,-0.032918523,-0.048521291,-0.071981523,-0.051382987,-0.135684278,-0.091317583,-0.020290828,-0.017849828,-0.006483219,0,0.001568795,0.024106682,-0.143007669,-0.017510695,-0.006904305,0.03482645,-0.002441,0.019644377,0.063250245,-0.030250768,-0.008278159,0.018996927,-0.092693046,-0.011478987,-0.046500377,0.003508536,0.147325391,0.322346563,-0.56461145,-0.005836159,-0.028342232,0.009766,-0.219613623,0.008617901,0.024640755,0.198594391,0.457917854,-0.476187377,0.002780132,0.062748596,0.01933706,0.00064645
1859.6,-0.045053159,-0.013314765,-0.037502689,-0.124714066,-0.307795056,-0.037501689,-0.067461507,-0.052005775,0.036693957,-0.017017043,-0.012207,-0.030849106,-0.049935765,-0.053855914,-0.030994626,-0.05592553,0.037137904,-0.024486957,-0.049782646,0.003847798,-0.020711722,-0.028035722,-0.037728765,-0.058221616,-0.071908765,-0.044018563,-0.125764679,-0.086257732,-0.010428818,-0.025077818,-0.001551712,0,0.006588225,0.02648301,-0.125765073,-0.000444947,0.007768947,0.044535861,0.004883,0.014720957,0.068214086,-0.035141851,-0.005844245,0.019013096,-0.08766453,-0.013832063,-0.046459957,0.020566202,0.159580894,-0.014421924,-0.525492861,0.001479755,-0.030776149,0.014649,-0.187916043,0.006062722,0.027000914,0.210849894,0.265079192,-0.424877957,-0.007106129,0.060218669,-0.002740033,-0.011617139
1859.7,-0.042538404,-0.001035007,-0.037284417,-0.119176252,-0.296574914,-0.027518417,-0.052498225,-0.039661344,0.053743536,-0.009733464,0,-0.023476603,-0.037656007,-0.051334073,-0.035748278,-0.053339013,0.042004735,-0.022004536,-0.044640954,-0.001002868,-0.020598543,-0.023039543,-0.037656007,-0.05083294,-0.069394007,-0.056185139,-0.130494079,-0.088520881,-0.027421808,-0.029862808,-0.006386205,0,-0.010363344,0.006887338,-0.147583477,-0.010234199,-0.001972801,0.042037272,0.004883,0.029328536,0.075618927,-0.044915934,0.011236669,0.023912265,-0.085077013,-0.021067139,-0.046419536,0.008326868,0.181601397,-0.419549411,-0.483932272,-0.000970331,-0.035651066,0.009766,-0.144010464,0.005949543,0.041568073,0.223105397,-0.01809247,-0.344270536,-0.004786391,0.067453742,-0.010169126,-0.006790728
1859.8,-0.042465649,-0.008286248,-0.032183146,-0.113638437,-0.287794772,-0.027300146,-0.059506944,-0.044405914,0.053703116,-0.007332884,-0.007324,-0.020986099,-0.037583248,-0.043929232,-0.03317793,-0.053193497,0.051754566,-0.017081116,-0.041940262,-0.000970533,-0.018043364,-0.030251364,-0.035142248,-0.058092265,-0.061997248,-0.056144715,-0.13034048,-0.09322603,-0.024882798,-0.024883798,0.003427301,0,0.009305086,0.019029666,-0.142546881,-0.00537645,-0.01415555,0.046863682,-0.007324,0.014640116,0.070816768,-0.054689017,0.013670583,0.023928434,-0.077607497,-0.011212215,-0.039055116,0.010735533,0.196298901,-0.885712897,-0.427723682,0.008787583,-0.033200983,0.01709,-0.102546884,0.013160364,0.046370232,0.225595901,-0.342767132,-0.273430116,-0.014672652,0.077130815,-0.007833219,-0.004405318
1859.9,-0.044834894,-0.00333049,-0.034405874,-0.108100623,-0.296105629,-0.029522874,-0.059191662,-0.041827483,0.041455695,-0.009814305,-0.009765,-0.018496596,-0.03751049,-0.053613391,-0.035489583,-0.05304798,0.044414397,-0.026806695,-0.04656457,-0.003379199,-0.025255185,-0.035020185,-0.03506949,-0.048262589,-0.06192449,-0.051221291,-0.130186881,-0.088165179,-0.019902788,-0.017461788,-0.006289192,0,0.007000517,0.014081993,-0.144835285,-0.007841702,-0.006807298,0.039483093,-0.009765,0.009716695,0.078221609,-0.042490099,0.008779497,0.009296603,-0.08966898,-0.018448291,-0.031689695,0.020469199,0.225644404,-1.329903384,-0.381280093,0.001455497,-0.050282901,0.01709,-0.070849305,0.010606185,0.046289391,0.223202404,-0.569784795,-0.214795695,-0.002586914,0.072158887,-0.015262311,-0.004461907
1860,-0.047203139,-0.008140732,-0.039070603,-0.124535808,-0.299533487,-0.029304603,-0.068642381,-0.044131053,0.036532275,-0.007413725,-0.004882,-0.016007093,-0.027671732,-0.03400155,-0.030477235,-0.052902464,0.056605228,-0.019442275,-0.043864877,-0.005787864,-0.025142007,-0.042232007,-0.039878732,-0.055521914,-0.059410732,-0.051180868,-0.122709281,-0.087987328,-0.017364778,-0.022247778,0.001083315,0,0.004696947,0.011576321,-0.147122689,-0.005424954,-0.006783046,0.034543503,-0.004882,0.017000275,0.10027545,-0.040057182,0.003888411,0.019077772,-0.079758464,-0.015917368,-0.031649275,0.025319864,0.264754907,-1.676437871,-0.344602503,-0.000994589,-0.040508818,0.021973,-0.039151725,0.012934007,0.05109155,0.215926907,-0.669850457,-0.175692275,0.002173825,0.08183596,0.009046596,-0.006960497
1860.1,-0.034923384,-0.005626974,-0.031528331,-0.104349993,-0.273664344,-0.019320331,-0.043913099,-0.036669623,0.041374854,-0.007454146,-0.012207,-0.020840589,-0.039805974,-0.046127709,-0.040113887,-0.052756947,0.04438206,-0.019401854,-0.041164185,-0.00087353,-0.012821828,-0.032352828,-0.039805974,-0.053016238,-0.059337974,-0.051140444,-0.127438682,-0.097575477,-0.031915768,-0.027033768,-0.006192179,0,0.009717377,0.028601649,-0.142086093,-0.005449205,-0.006758795,0.046693914,-0.004882,0.016959854,0.100356291,-0.037623265,0.013646325,0.02885994,-0.072287947,-0.008504444,-0.024284854,0.01796253,0.298983411,-1.864280358,-0.315248914,0.001439325,-0.040500735,0.021973,-0.017219146,0.010379828,0.060776709,0.211092411,-0.674701119,-0.148796854,-0.000388437,0.071981033,0.016265503,-0.004575086
